#BLTrackFile NTuple
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-8.920192981666847 2.75204673626059 0 -1.679596479855795 8.284794526764532 144.49114198682042 -0.3175410096966075 -13 0 1 0 1
-5.020243022585234 1.497189342390928 0 2.157084707571977 0.6171146331351114 145.3026507475391 -0.6672410580331797 -13 1 1 0 1
-5.4689570027652845 -0.9286640289783515 0 0.3637723451764688 1.8053350357465476 144.89172948276112 0.10519214750113863 -13 2 1 0 1
6.932553611309018 -0.6032072933813952 0 -4.109742143115343 -7.941479655121594 144.0132221552384 0.12150499924327435 -13 3 1 0 1
-4.2443471938273785 -13.025592722890448 0 -11.675841016336888 4.645053702537962 143.32708310964412 0.14815211827804112 -13 4 1 0 1
6.694583015575934 0.15325242496967012 0 -3.335138359797736 -5.47605543870671 144.53294357984896 -0.18244568001796552 -13 5 1 0 1
4.543576001291765 -0.3147381238558974 0 2.2216477818598435 -5.381227850023795 151.554468775204 -0.07159800978269164 -13 6 1 0 1
4.080394206814276 1.5861434902687894 0 0.25970737610011574 1.7382347348475122 145.74757098444357 0.014535908785600802 -13 7 1 0 1
0.38655183387609987 -0.7337711355811956 0 -2.809383818571459 3.6373767738116505 145.68387496325107 0.38012526693846477 -13 8 1 0 1
2.747688141156457 2.415963993300677 0 2.034152002010926 0.346238207690209 144.52792246604682 0.18799055849385257 -13 9 1 0 1
7.0934417443043944 -7.5553664965239875 0 -9.218046067153324 -10.216925160484706 146.24925719518924 0.06758405348052236 -13 10 1 0 1
0.6140507896924275 -1.9093395562995377 0 -1.5354919755589445 -0.9899764934582284 142.88222933224753 0.4530811259522571 -13 11 1 0 1
-0.807793863520017 -1.1131435309777933 0 -0.8811425712719962 -2.9839615017884045 147.34401481353322 0.26399254191251326 -13 12 1 0 1
9.4656980015613 -2.9949649150889903 0 4.017741680177171 -6.403354983953828 144.6040954949876 -0.21345462509102892 -13 13 1 0 1
2.453438496593639 3.5977482461759824 0 7.081277492982088 1.3506971565331967 151.25280312353328 -0.30597924971928603 -13 14 1 0 1
-2.8604805280105134 -3.366794074959664 0 -4.818197545629456 4.187642188747611 147.36212200074215 0.12626123565797306 -13 15 1 0 1
6.166647281461305 -2.2706499476147215 0 1.3319954463602763 -5.473435490241045 146.14090857185928 0.1914520116568184 -13 16 1 0 1
5.444947873633789 -6.561761393514009 0 -2.8320419703899136 -0.44572978999908197 144.1811844500787 -0.3833498319608169 -13 17 1 0 1
-3.8136312949101514 -0.7216804681244957 0 0.31903348249519264 0.004786327666924306 144.76821650692887 0.11870212528351066 -13 18 1 0 1
8.100699909628716 4.581374298866074 0 6.122932918482265 -4.284612283850496 139.15749870957305 -0.33518125370165486 -13 19 1 0 1
5.307255216639343 6.3534591513858665 0 8.94218674342456 -1.6457943061247005 146.45943002712352 0.22555143918909895 -13 20 1 0 1
-7.160705192132291 0.7659662668038736 0 5.3403218893116495 1.6756144909964399 142.58570681710043 -0.13096579927651059 -13 21 1 0 1
4.046794739000762 5.875159953595961 0 -0.4863775556973927 -8.799713675544277 143.70961075266283 -0.16557412627573467 -13 22 1 0 1
-2.6508421319332003 1.1943806627657356 0 1.7878428078378488 -0.062009514147962075 144.47785965027944 -0.011045083568580322 -13 23 1 0 1
-5.689479881702594 -2.8396376362008358 0 -3.702825657621608 4.319385224140686 150.45841349128773 0.11105927899076863 -13 24 1 0 1
0.49794495108132975 -2.6844803091642553 0 -0.060015979838142115 -5.044803662989615 144.595994626664 -0.12988075969545126 -13 25 1 0 1
-12.172344322197562 -1.086093210941183 0 -0.027108169751062353 8.740827531676013 145.75150935193494 0.038915738471381314 -13 26 1 0 1
-1.4189942385556369 -5.058148821763638 0 -4.283372041941372 1.1451916728999714 148.5458356463397 -0.006611042283633404 -13 27 1 0 1
2.7008342824309737 3.066156714233925 0 3.204631114779319 -1.274060779411525 142.5589864174055 -0.2992953502690288 -13 28 1 0 1
0.8835351250951344 0.0119087535168439 0 -2.5931107688879864 -0.7276099012371425 142.4451997251922 -0.032671847414134474 -13 29 1 0 1
3.802699295055987 -0.024460360642843598 0 -0.49683648555843296 -3.0763272948978098 142.71978508027698 0.11208254513516953 -13 30 1 0 1
7.234019283123116 -1.0371651303017109 0 1.7289927990365845 -6.982579130789735 142.7006938747 0.21687234951613654 -13 31 1 0 1
5.4704923240926435 11.489522985548971 0 9.16676954921967 -0.9430289182070142 144.91681432665965 -0.17980268188692453 -13 32 1 0 1
3.8873548826309374 -5.1395136740280005 0 -1.65843990165977 -3.831328470822112 148.43654180102428 -0.06698389139731804 -13 33 1 0 1
1.7947317370524292 1.4357582344968949 0 -4.105695112146328 0.8974544067442558 146.8898872195251 0.07717249379948043 -13 34 1 0 1
-2.4404678534751767 -1.352743055045577 0 -0.14706089809352638 -7.383285845114088 145.00293913164518 -0.16796261339435783 -13 35 1 0 1
2.1468872906809313 0.5755706867350938 0 -0.8656768875646846 0.20117331843123995 145.1323243741865 -0.3210105017991493 -13 36 1 0 1
4.933471943524361 -0.4513352192637209 0 -2.344362017401814 -4.1777733615790416 146.19120208169562 -0.45319353920050537 -13 37 1 0 1
-5.660148259743029 -0.3001607788565264 0 -3.650944590952399 6.718753890808738 148.52144125013538 -0.11083042286063602 -13 38 1 0 1
-2.6364181967805145 5.322099831475246 0 6.43780452508597 1.8965304385776192 141.60575895160093 -0.3036895732555288 -13 39 1 0 1
-2.022468280516196 0.8673739801521426 0 -0.13626038834440424 0.2287530548779796 143.6216402704303 0.27365728626378966 -13 40 1 0 1
8.367648082871229 1.3332924508293056 0 0.8946612315301674 -3.108298116187241 143.65642480867 -0.48796119948730066 -13 41 1 0 1
4.011172703702124 0.6174031137929342 0 0.7322437973580547 -1.3420238327261855 143.76668855379316 -0.1037956690059147 -13 42 1 0 1
0.569135648183953 0.5253747110472371 0 -1.0661688041484372 -4.0121875782535 143.18468660481602 0.34716527981007494 -13 43 1 0 1
8.12376148024966 2.546509369930885 0 0.22184483824873683 -4.403939839814028 149.8122173292567 0.1860617999086261 -13 44 1 0 1
9.984275058747818 -2.5761225008811772 0 -2.2044287887627054 -10.344623285313991 144.64756763531486 0.15023705966911255 -13 45 1 0 1
2.1880276327692036 -3.507044022994827 0 3.072283827847893 -3.736076625678354 146.1810765027856 -0.36832659565217457 -13 46 1 0 1
-7.110378639515403 -0.5330785871360091 0 -3.5013144715919062 4.4490711249984045 150.81030563284787 -0.009873132923810916 -13 47 1 0 1
-5.8809901137134375 -7.646426053849218 0 -4.806099198343902 2.6823973768609664 146.62786574646603 -0.18697876331088395 -13 48 1 0 1
7.15365411608191 -1.348883524773337 0 2.5017336755584467 -1.00134416560347 146.36681886959698 0.02267948584520279 -13 49 1 0 1
-3.613362049749172 1.7934233652921006 0 5.500373543467019 0.6080005684590164 150.87721517553544 1.0308462936974543 -13 50 1 0 1
